pid,jobs_completed_early,early_feedback_density,mean_gap_min,jobs_started_early,session_len_sum_early,session_len_max_early,jobs_exited_early,credit_mean_early,level_prog_mean_early,session_len_at_completion_mean,campaign_prog_mean,exit_rate_early,retention_7d,retention_14d,retention_30d,early_feedback_density_log
p7195,1,0.0166666666666667,,2,9,9,2,150,0.0013954616,9,0.02631579,1,0,0,0,0.0165293019512106
p7196,3,0.05,24.2416666666667,4,125,58,3,415,0,40.6666666666667,0.0526315783333333,0.75,0,0,0,0.048790164169432
p7197,1,0.0166666666666667,,1,1,1,1,150,1,7,0.02631579,1,1,1,0,0.0165293019512106
p7198,1,0.0166666666666667,,2,22,21,2,175.5,0.12872851,21,0.02631579,1,0,0,0,0.0165293019512106
p72,1,0.0166666666666667,,2,17,16,1,150,0,12,0.02631579,0.5,0,0,0,0.0165293019512106
p720,2,0.0333333333333333,41.6333333333333,3,56,48,2,375,0,27,0.039473685,0.666666666666667,0,0,0,0.0327898228229909
p7200,1,0.0166666666666667,,2,16,15,1,150,0,14,0.02631579,0.5,0,0,0,0.0165293019512106
p7201,1,0.0166666666666667,,2,16,14,2,273.5,0.32330205,7,0.02631579,1,0,0,0,0.0165293019512106
p7202,1,0.0166666666666667,,2,10,8,2,142,0.07392349,8,0.02631579,1,0,0,0,0.0165293019512106
p7203,1,0.0166666666666667,,2,9,8,1,150,0,7,0.02631579,0.5,1,1,1,0.0165293019512106
p7205,1,0.0166666666666667,,2,9,8,1,150,0,8,0.02631579,0.5,1,1,1,0.0165293019512106
p7206,3,0.05,17.5666666666667,4,91,42,4,525,0.000239596075,29.6666666666667,0.0526315783333333,1,0,0,0,0.048790164169432
p7208,1,0.0166666666666667,,2,22,14,3,166.333333333333,0.035614251,13,0.02631579,1.5,1,1,1,0.0165293019512106
p7209,1,0.0166666666666667,,2,25,22,1,15,,19,0,0.5,1,1,1,0.0165293019512106
p721,0,0,,1,0,0,1,0,0.02569913,,,1,0,0,0,0
p7210,1,0.0166666666666667,,3,23,14,3,174.583333333333,0.124542693333333,14,0.02631579,1,1,1,0,0.0165293019512106
p7211,1,0.0166666666666667,,2,10,9,1,60,0,8,0.02631579,0.5,1,0,0,0.0165293019512106
p7212,1,0.0166666666666667,,2,17,15,2,159,0.06261099,15,0.02631579,1,0,0,0,0.0165293019512106
p7213,1,0.0166666666666667,,2,14,11,2,179,0.031634885,10,0.02631579,1,0,0,0,0.0165293019512106
p7214,1,0.0166666666666667,,2,8,8,2,186.5,0.07735824,7,0.02631579,1,1,1,1,0.0165293019512106
p7215,2,0.0333333333333333,50.7333333333333,2,9,8,1,150,0,32.5,0.039473685,0.5,1,1,1,0.0327898228229909
p7216,3,0.05,23.5666666666667,3,59,50,3,475,0.333333333333333,37,0.0526315783333333,1,0,0,0,0.048790164169432
p7217,2,0.0333333333333333,46.6,2,9,8,2,375,0.5,30.5,0.039473685,1,1,0,0,0.0327898228229909
p7218,3,0.05,24.9833333333333,4,115,57,3,475,0,36.6666666666667,0.0526315783333333,0.75,1,1,1,0.048790164169432
p7219,2,0.0333333333333333,4.25,3,15,15,3,69.3333333333333,0.172120826666667,12,0.013157895,1,0,0,0,0.0327898228229909
p7220,2,0.0333333333333333,14.1166666666667,3,43,27,2,157.5,0,18,0.02631579,0.666666666666667,1,1,1,0.0327898228229909
p7221,1,0.0166666666666667,,2,67,49,1,150,0,37,0.02631579,0.5,1,1,1,0.0165293019512106
p7224,1,0.0166666666666667,,1,4,4,2,85,0.9371773,6,0.10526316,2,0,0,0,0.0165293019512106
p7225,1,0.0166666666666667,,2,7,7,1,60,0,6,0.02631579,0.5,1,1,1,0.0165293019512106
p7226,0,0,,1,0,0,0,,,,,0,1,1,1,0
p7227,1,0.0166666666666667,,2,2,1,2,208.5,0.69828893,7,0.02631579,1,0,0,0,0.0165293019512106
p7228,1,0.0166666666666667,,2,12,11,2,237.5,0.240406185,10,0.02631579,1,1,1,1,0.0165293019512106
p7229,1,0.0166666666666667,,2,13,11,1,150,0,11,0.02631579,0.5,1,1,1,0.0165293019512106
p723,1,0.0166666666666667,,1,1,1,1,150,1,5,0.02631579,1,1,0,0,0.0165293019512106
p7230,3,0.05,22,4,111,52,4,455,0.024042845,36.3333333333333,0.0526315783333333,1,1,1,0,0.048790164169432
p7231,3,0.05,24.0333333333333,4,116,55,3,475,0,38.3333333333333,0.0526315783333333,0.75,1,1,0,0.048790164169432
p7232,1,0.0166666666666667,,2,59,38,1,150,0,36,0.02631579,0.5,1,1,1,0.0165293019512106
p7233,1,0.0166666666666667,,2,25,24,1,150,0,24,0.02631579,0.5,1,1,1,0.0165293019512106
p7234,1,0.0166666666666667,,2,8,7,2,245.5,0.29978508,7,0.02631579,1,0,0,0,0.0165293019512106
p7235,2,0.0333333333333333,48.5833333333333,2,10,9,1,150,0,32,0.039473685,0.5,1,1,1,0.0327898228229909
p7236,1,0.0166666666666667,,2,31,21,1,150,0,20,0.02631579,0.5,1,1,1,0.0165293019512106
p7237,1,0.0166666666666667,,2,38,36,3,156.333333333333,0.0106139046666667,35,0.02631579,1.5,0,0,0,0.0165293019512106
p724,4,0.0666666666666667,15.8777777777778,5,139,58,4,371.25,0,34,0.03947368375,0.8,1,1,1,0.0645385211375712
p7240,3,0.05,20.7916666666667,4,113,51,3,475,0,36,0.0526315783333333,0.75,1,0,0,0.048790164169432
p7241,1,0.0166666666666667,,2,15,14,1,150,0,13,0.02631579,0.5,1,1,1,0.0165293019512106
p7243,1,0.0166666666666667,,2,19,14,1,150,0,12,0.02631579,0.5,1,1,1,0.0165293019512106
p7244,1,0.0166666666666667,,2,10,9,2,275.5,0.354579715,9,0.02631579,1,1,1,1,0.0165293019512106
p7245,2,0.0333333333333333,48.45,2,13,11,1,150,0,32.5,0.039473685,0.5,0,0,0,0.0327898228229909
p7248,2,0.0333333333333333,37.9,2,10,8,2,375,0.5,26,0.039473685,1,1,1,1,0.0327898228229909
p7249,1,0.0166666666666667,,2,9,9,1,150,0,9,0.02631579,0.5,1,1,1,0.0165293019512106
p725,1,0.0166666666666667,,2,17,14,2,163.5,0.05052329,12,0.02631579,1,1,0,0,0.0165293019512106
p7250,2,0.0333333333333333,43.7833333333333,2,14,11,2,375,0.5,33,0.039473685,1,0,0,0,0.0327898228229909
p7251,1,0.0166666666666667,,1,1,1,1,150,1,9,0.02631579,1,0,0,0,0.0165293019512106
p7252,1,0.0166666666666667,,1,1,1,1,150,1,6,0.02631579,1,1,1,1,0.0165293019512106
p7253,1,0.0166666666666667,,1,1,1,1,150,1,15,0.02631579,1,0,0,0,0.0165293019512106
p7254,1,0.0166666666666667,,2,10,9,1,150,0,8,0.02631579,0.5,1,1,1,0.0165293019512106
p7255,2,0.0333333333333333,38.1166666666667,2,13,9,1,150,0,27,0.039473685,0.5,1,1,1,0.0327898228229909
p7256,1,0.0166666666666667,,2,13,11,2,168.5,0.063626015,10,0.02631579,1,1,1,1,0.0165293019512106
p7257,1,0.0166666666666667,,2,9,8,2,262,0.26836655,8,0.02631579,1,0,0,0,0.0165293019512106
p7258,1,0.0166666666666667,,2,8,7,2,174,0.04604006,6,0.02631579,1,1,1,1,0.0165293019512106
p7259,3,0.05,15.7333333333333,4,82,38,3,475,0,26.6666666666667,0.0526315783333333,0.75,0,0,0,0.048790164169432
p726,3,0.05,20.5083333333333,3,59,48,3,1756,0.333333333333333,35.3333333333333,0.0526315783333333,1,1,0,0,0.048790164169432
p7260,2,0.0333333333333333,16.1833333333333,3,51,33,2,90,0,23,0.013157895,0.666666666666667,1,1,1,0.0327898228229909
p7261,0,0,,1,0,0,1,47,0.9991306,,,1,0,0,0,0
p7262,1,0.0166666666666667,,2,9,8,1,150,0,8,0.02631579,0.5,0,0,0,0.0165293019512106
p7263,1,0.0166666666666667,,2,19,15,1,150,0,15,0.02631579,0.5,1,1,1,0.0165293019512106
p7264,1,0.0166666666666667,,2,16,10,1,150,0,10,0.02631579,0.5,1,1,0,0.0165293019512106
p7265,3,0.05,17.7583333333333,4,85,41,4,556.75,0.103517615,28,0.0526315783333333,1,0,0,0,0.048790164169432
p7266,1,0.0166666666666667,,2,11,10,1,25,0,9,0.02631579,0.5,1,1,1,0.0165293019512106
p7268,1,0.0166666666666667,,2,14,12,1,150,0,11,0.02631579,0.5,0,0,0,0.0165293019512106
p727,1,0.0166666666666667,,2,17,13,1,150,0,10,0.02631579,0.5,1,1,1,0.0165293019512106
p7270,1,0.0166666666666667,,1,1,1,1,150,1,12,0.02631579,1,0,0,0,0.0165293019512106
p7271,3,0.05,21.95,4,104,50,4,530,0.0245603285,33.6666666666667,0.0526315783333333,1,1,1,1,0.048790164169432
p7272,1,0.0166666666666667,,2,11,9,1,150,0,8,0.02631579,0.5,1,1,0,0.0165293019512106
p7273,1,0.0166666666666667,,2,7,6,2,150,0.0053239005,6,0.02631579,1,0,0,0,0.0165293019512106
p7274,10,0.166666666666667,5.71666666666667,6,151.280000000001,58,6,489.5000246,0,36.3,0.129561403322221,0.909090909090909,1,1,1,0.154150679827258
p7275,1,0.0166666666666667,,2,28,19,1,60,0,17,0.02631579,0.5,1,1,1,0.0165293019512106
p7276,1,0.0166666666666667,,2,9,9,1,150,0,8,0.02631579,0.5,0,0,0,0.0165293019512106
p7277,2,0.0333333333333333,12.05,3,41,26,2,90,0,19,0.013157895,0.666666666666667,1,1,0,0.0327898228229909
p7279,1,0.0166666666666667,,2,20,18,2,172.5,0.06695334,17,0.02631579,1,1,1,1,0.0165293019512106
p7280,0,0,,1,0,0,0,,,,,0,0,0,0,0
p7281,1,0.0166666666666667,,2,14,11,1,150,0,10,0.02631579,0.5,1,1,0,0.0165293019512106
p7282,1,0.0166666666666667,,1,3,3,1,150,1,9,0.02631579,1,0,0,0,0.0165293019512106
p7283,1,0.0166666666666667,,2,10,9,2,215.5,0.23924464,8,0.02631579,1,1,1,0,0.0165293019512106
p7284,0,0,,1,2,2,1,163.875,0.3788412,,,1,0,0,0,0
p7285,1,0.0166666666666667,,2,50,32,1,150,0,25,0.02631579,0.5,1,1,0,0.0165293019512106
p7286,1,0.0166666666666667,,2,6,6,2,167.5,0.16442044,6,0.02631579,1,1,1,1,0.0165293019512106
p7287,1,0.0166666666666667,,2,15,15,1,150,0,15,0.02631579,0.5,0,0,0,0.0165293019512106
p7288,3,0.05,23.7416666666667,4,118,56,3,415,0,38.6666666666667,0.0526315783333333,0.75,1,1,1,0.048790164169432
p7289,1,0.0166666666666667,,2,8,7,3,286,0.312857976666667,6,0.02631579,1.5,1,1,1,0.0165293019512106
p729,1,0.0166666666666667,,2,15,13,1,60,0,11,0.02631579,0.5,1,1,1,0.0165293019512106
p7290,1,0.0166666666666667,,2,13,12,1,150,0,12,0.02631579,0.5,0,0,0,0.0165293019512106
p7291,1,0.0166666666666667,,2,10,9,1,150,0,8,0.02631579,0.5,0,0,0,0.0165293019512106
p7293,1,0.0166666666666667,,2,15,14,1,60,0,13,0.02631579,0.5,1,1,1,0.0165293019512106
p7294,3,0.05,22.0416666666667,3,53,47,3,398.333333333333,0.333333333333333,33.3333333333333,0.0526315783333333,1,1,1,1,0.048790164169432
p7295,1,0.0166666666666667,,1,1,1,0,,,10,0.02631579,0,0,0,0,0.0165293019512106
p7296,1,0.0166666666666667,,1,5,5,1,150,1,17,0.02631579,1,0,0,0,0.0165293019512106
p7297,1,0.0166666666666667,,2,13,12,2,223.5,0.184376715,12,0.02631579,1,1,1,1,0.0165293019512106
p7298,1,0.0166666666666667,,2,28,21,2,209,0.09624685,18,0.02631579,1,0,0,0,0.0165293019512106
p7299,0,0,,1,3,3,1,0,0,,,1,0,0,0,0
p73,1,0.0166666666666667,,2,10,8,2,293.5,0.482052415,8,0.02631579,1,1,0,0,0.0165293019512106
p730,1,0.0166666666666667,,1,4,4,1,15,1,12,0,1,0,0,0,0.0165293019512106
p7301,3,0.05,18.9416666666667,4,95,45,3,475,0,30.6666666666667,0.0526315783333333,0.75,1,1,0,0.048790164169432
p7302,1,0.0166666666666667,,2,40,39,1,150,0,39,0.02631579,0.5,1,1,1,0.0165293019512106
p7303,1,0.0166666666666667,,2,16,13,1,150,0,11,0.02631579,0.5,1,1,1,0.0165293019512106
p7304,2,0.0333333333333333,51.3833333333333,2,10,9,1,150,0,32.5,0.039473685,0.5,1,0,0,0.0327898228229909
p7305,1,0.0166666666666667,,2,10,7,2,278.5,0.32272115,7,0.02631579,1,0,0,0,0.0165293019512106
p7306,3,0.05,21.0916666666667,3,56,47,3,475,0.333333333333333,34.3333333333333,0.0526315783333333,1,1,1,1,0.048790164169432
p7307,1,0.0166666666666667,,4,11,10,3,34.5,0.296288253333333,9,0.02631579,0.75,1,1,1,0.0165293019512106
p7308,1,0.0166666666666667,,2,12,9,1,150,0,7,0.02631579,0.5,0,0,0,0.0165293019512106
p7309,1,0.0166666666666667,,2,8,7,2,174.5,0.24771014,6,0.02631579,1,1,0,0,0.0165293019512106
p731,3,0.05,24.675,4,119,58,3,475,0,38.3333333333333,0.0526315783333333,0.75,0,0,0,0.048790164169432
p7310,2,0.0333333333333333,36.6333333333333,2,6,6,2,375,0.5,23.5,0.039473685,1,1,1,1,0.0327898228229909
p7311,3,0.05,17.7666666666667,3,44,38,3,475,0.333333333333333,28,0.0526315783333333,1,1,1,1,0.048790164169432
p7312,1,0.0166666666666667,,2,8,7,1,150,0,6,0.02631579,0.5,0,0,0,0.0165293019512106
p7313,4,0.0666666666666667,15.8722222222222,5,143,58,4,256.25,0,34.25,0.03947368375,0.8,0,0,0,0.0645385211375712
p7314,1,0.0166666666666667,,2,30,29,1,150,0,29,0.02631579,0.5,0,0,0,0.0165293019512106
p7315,1,0.0166666666666667,,2,15,14,1,150,0,13,0.02631579,0.5,1,1,1,0.0165293019512106
p7316,1,0.0166666666666667,,2,10,9,2,196,0.10626772,8,0.02631579,1,0,0,0,0.0165293019512106
p7318,1,0.0166666666666667,,2,25,17,1,150,0,16,0.02631579,0.5,0,0,0,0.0165293019512106
p732,2,0.0333333333333333,49.0333333333333,2,7,6,2,292.5,0.5,29.5,0.039473685,1,0,0,0,0.0327898228229909
p7320,0,0,,1,1,1,0,,,,,0,0,0,0,0
p7321,1,0.0166666666666667,,4,70,27,4,150.625,0.00113248973333333,5,0.02631579,1,1,0,0,0.0165293019512106
p7322,1,0.0166666666666667,,2,10,8,2,176,0.057693815,8,0.02631579,1,1,1,1,0.0165293019512106
p7323,1,0.0166666666666667,,2,18,15,1,150,0,13,0.02631579,0.5,1,1,1,0.0165293019512106
p7324,3,0.05,23.3166666666667,4,117,56,3,330,0,38.3333333333333,0.0526315783333333,0.75,0,0,0,0.048790164169432
p7325,1,0.0166666666666667,,2,24,22,2,112,0.5,29,0.02631579,1,0,0,0,0.0165293019512106
p7326,3,0.05,22.0333333333333,4,118,55,3,475,0,36.6666666666667,0.0526315783333333,0.75,1,1,1,0.048790164169432
p7328,1,0.0166666666666667,,2,9,8,1,150,0,7,0.02631579,0.5,0,0,0,0.0165293019512106
p7329,1,0.0166666666666667,,2,14,13,1,50,0,11,0.02631579,0.5,1,1,1,0.0165293019512106
p733,1,0.0166666666666667,,2,11,10,1,150,0,9,0.02631579,0.5,1,1,1,0.0165293019512106
p7330,0,0,,1,1,1,0,,,,,0,0,0,0,0
p7331,1,0.0166666666666667,,2,10,9,2,79,0.008696625,8,0.02631579,1,0,0,0,0.0165293019512106
p7332,1,0.0166666666666667,,2,15,13,2,25.5,0.026363477,9,0.02631579,1,1,1,0,0.0165293019512106
p7333,1,0.0166666666666667,,2,12,11,2,26.5,0.23762208,10,0,1,0,0,0,0.0165293019512106
p7334,1,0.0166666666666667,,2,23,22,1,150,0,17,0.02631579,0.5,1,1,1,0.0165293019512106
p7335,3,0.05,21.6416666666667,4,112,52,3,365,0,36.6666666666667,0.0526315783333333,0.75,0,0,0,0.048790164169432
p7337,2,0.0333333333333333,47.9333333333333,3,73,58,2,260,0,34,0.039473685,0.666666666666667,1,1,1,0.0327898228229909
p7338,1,0.0166666666666667,,2,10,8,2,135,0.39012905,8,0.02631579,1,1,0,0,0.0165293019512106
p7339,1,0.0166666666666667,,2,25,24,2,156,0.02143874,8,0.02631579,1,0,0,0,0.0165293019512106
p734,2,0.0333333333333333,35.1,4,20,11,2,130,0,7.5,0.02631579,0.5,1,1,1,0.0327898228229909
p7341,2,0.0333333333333333,8.4,2,23,22,1,15,0,24.5,0.013157895,0.5,0,0,0,0.0327898228229909
p7342,1,0.0166666666666667,,2,8,7,1,150,0,6,0.02631579,0.5,0,0,0,0.0165293019512106
p7343,0,0,,1,0,0,1,5,,,,1,0,0,0,0
p7344,1,0.0166666666666667,,2,5,5,2,107.5,0.032285865,5,0.02631579,1,1,1,1,0.0165293019512106
p7345,1,0.0166666666666667,,2,10,9,1,150,0,8,0.02631579,0.5,1,1,1,0.0165293019512106
p7347,1,0.0166666666666667,,1,1,1,1,60,1,7,0.02631579,1,0,0,0,0.0165293019512106
p7348,3,0.05,21.1,4,100,48,3,475,0,32.6666666666667,0.0526315783333333,0.75,0,0,0,0.048790164169432
p7349,0,0,,1,1,1,1,9,0.08262658,,,1,1,1,0,0
p735,1,0.0166666666666667,,2,14,12,2,46.5,0.07314337,11,0.02631579,1,0,0,0,0.0165293019512106
p7351,0,0,,1,1,1,1,0,0.1097202,,,1,0,0,0,0
p7352,1,0.0166666666666667,,1,2,2,1,150,1,7,0.02631579,1,0,0,0,0.0165293019512106
p7353,2,0.0333333333333333,50.95,2,12,11,1,150,0,33.5,0.039473685,0.5,1,1,0,0.0327898228229909
p7354,1,0.0166666666666667,,2,13,12,1,150,0,12,0.02631579,0.5,0,0,0,0.0165293019512106
p7356,3,0.05,24.7333333333333,4,118,56,3,475,0,38,0.0526315783333333,0.75,1,1,0,0.048790164169432
p7357,1,0.0166666666666667,,2,11,10,1,150,0,10,0.02631579,0.5,1,1,1,0.0165293019512106
p7359,2,0.0333333333333333,51.5833333333333,3,71,59,2,375,0,33,0.039473685,0.666666666666667,1,1,0,0.0327898228229909
p736,1,0.0166666666666667,,2,14,13,1,150,0,12,0.02631579,0.5,1,1,1,0.0165293019512106
p7360,1,0.0166666666666667,,2,27,22,1,150,0,13,0.02631579,0.5,1,0,0,0.0165293019512106
p7362,1,0.0166666666666667,,2,8,7,2,156.5,0.0192332865,7,0.02631579,1,0,0,0,0.0165293019512106
p7363,1,0.0166666666666667,,2,10,9,1,150,0,8,0.02631579,0.5,0,0,0,0.0165293019512106
p7364,1,0.0166666666666667,,2,17,15,1,150,0,11,0.02631579,0.5,1,1,1,0.0165293019512106
p7365,3,0.05,26.6166666666667,3,62,56,3,425,0.333333333333333,39.6666666666667,0.0526315783333333,1,1,1,1,0.048790164169432
p737,1,0.0166666666666667,,2,11,10,2,175.5,0.16985395,9,0.02631579,1,1,1,1,0.0165293019512106
p7370,3,0.05,25.7333333333333,4,120,57,3,425,0,39.3333333333333,0.0526315783333333,0.75,0,0,0,0.048790164169432
p7371,3,0.05,21.1833333333333,4,111,51,3,475,0,36.6666666666667,0.0526315783333333,0.75,1,1,1,0.048790164169432
p7372,1,0.0166666666666667,,2,10,9,1,150,0,8,0.02631579,0.5,0,0,0,0.0165293019512106
p7373,2,0.0333333333333333,49.9333333333333,3,68,58,2,375,0,33,0.039473685,0.666666666666667,1,1,1,0.0327898228229909
p7374,1,0.0166666666666667,,2,16,15,2,20,0.0360154175,12,0.02631579,1,1,1,1,0.0165293019512106
p7375,1,0.0166666666666667,,2,9,8,1,150,0,7,0.02631579,0.5,0,0,0,0.0165293019512106
p7376,1,0.0166666666666667,,2,10,9,2,75.5,0.10933356,9,0.02631579,1,1,1,1,0.0165293019512106
p7377,1,0.0166666666666667,,2,20,15,1,150,0,15,0.02631579,0.5,1,1,1,0.0165293019512106
p7378,3,0.05,16.9333333333333,4,84,39,3,375,0,26.6666666666667,0.0526315783333333,0.75,1,1,1,0.048790164169432
p7379,1,0.0166666666666667,,1,1,1,1,150,1,7,0.02631579,1,1,1,1,0.0165293019512106
p738,2,0.0333333333333333,33.1166666666667,3,50,41,2,375,0,23.5,0.039473685,0.666666666666667,0,0,0,0.0327898228229909
p7380,3,0.05,21.5583333333333,4,105,50,4,468.75,0,34,0.0526315783333333,1,1,1,1,0.048790164169432
p7381,1,0.0166666666666667,,1,25,25,2,227.5,0.080184535,25,0.10526316,2,0,0,0,0.0165293019512106
p7382,0,0,,1,0,0,1,24,0.58080864,,,1,0,0,0,0
p7383,1,0.0166666666666667,,1,7,7,1,150,1,17,0.02631579,1,1,0,0,0.0165293019512106
p7384,1,0.0166666666666667,,2,15,14,2,210,0.08586967,13,0.02631579,1,0,0,0,0.0165293019512106
p7385,0,0,,1,3,3,1,1,0.030487943,,,1,0,0,0,0
p7386,1,0.0166666666666667,,2,20,17,1,150,0,17,0.02631579,0.5,0,0,0,0.0165293019512106
p7388,1,0.0166666666666667,,2,13,12,2,76.5,0.205907315,10,0.02631579,1,0,0,0,0.0165293019512106
p7389,1,0.0166666666666667,,2,13,11,2,181,0.06828346,11,0.02631579,1,0,0,0,0.0165293019512106
p739,1,0.0166666666666667,,1,1,1,1,150,1,41,0.02631579,1,1,1,1,0.0165293019512106
p7390,1,0.0166666666666667,,2,12,10,1,150,0,9,0.02631579,0.5,1,1,1,0.0165293019512106
p7391,2,0.0333333333333333,44.2166666666667,3,73,58,2,292.5,0,34,0.039473685,0.666666666666667,1,0,0,0.0327898228229909
p7392,1,0.0166666666666667,,2,8,7,1,150,0,6,0.02631579,0.5,1,1,1,0.0165293019512106
p7393,2,0.0333333333333333,48.2833333333333,2,10,8,2,362.5,0.5,32,0.039473685,1,0,0,0,0.0327898228229909
p7394,1,0.0166666666666667,,2,9,8,1,150,0,7,0.02631579,0.5,1,0,0,0.0165293019512106
p7395,1,0.0166666666666667,,2,25,24,1,150,0,23,0.02631579,0.5,0,0,0,0.0165293019512106
p7396,1,0.0166666666666667,,2,9,8,1,150,0,8,0.02631579,0.5,1,1,1,0.0165293019512106
p7397,1,0.0166666666666667,,2,12,11,2,165.5,0.020869013,10,0.02631579,1,0,0,0,0.0165293019512106
p7399,1,0.0166666666666667,,2,30,20,2,209,0.18144971,19,0.02631579,1,0,0,0,0.0165293019512106
p74,1,0.0166666666666667,,2,10,9,1,150,0,8,0.02631579,0.5,1,0,0,0.0165293019512106
p740,1,0.0166666666666667,,1,5,5,1,150,1,9,0.02631579,1,0,0,0,0.0165293019512106
p7400,1,0.0166666666666667,,2,12,11,1,150,0,11,0.02631579,0.5,1,1,0,0.0165293019512106
p7401,3,0.05,15.7416666666667,4,79,37,3,400,0,25.6666666666667,0.0526315783333333,0.75,1,1,1,0.048790164169432
p7402,1,0.0166666666666667,,2,10,9,2,178,0.126655785,8,0.02631579,1,1,1,1,0.0165293019512106
p7403,2,0.0333333333333333,7.6,3,24,16,3,271.333333333333,0.43888405,11.5,0.02631579,1,1,1,1,0.0327898228229909
p7404,1,0.0166666666666667,,2,12,11,1,150,0,10,0.02631579,0.5,0,0,0,0.0165293019512106
p7405,2,0.0333333333333333,8.03333333333333,3,43,25,2,90,0,20,0.013157895,0.666666666666667,1,1,1,0.0327898228229909
p7406,1,0.0166666666666667,,2,12,10,1,60,0,8,0.02631579,0.5,1,1,1,0.0165293019512106
p7407,3,0.05,25.775,4,123,59,3,441.666666666667,0,40,0.0526315783333333,0.75,0,0,0,0.048790164169432
p7408,1,0.0166666666666667,,2,12,9,2,150,0,9,0.02631579,1,1,1,1,0.0165293019512106
p7409,2,0.0333333333333333,44.7666666666667,3,68,55,2,375,0,32.5,0.039473685,0.666666666666667,1,1,1,0.0327898228229909
p741,1,0.0166666666666667,,2,13,11,1,150,0,11,0.02631579,0.5,0,0,0,0.0165293019512106
p7410,1,0.0166666666666667,,2,21,18,1,150,0,15,0.02631579,0.5,0,0,0,0.0165293019512106
p7411,0,0,,1,0,0,1,4,0.09447099,,,1,1,1,1,0
p7412,1,0.0166666666666667,,2,25,23,1,150,0,9,0.02631579,0.5,0,0,0,0.0165293019512106
p7413,0,0,,1,0,0,1,0,0.098671034,,,1,0,0,0,0
p7414,3,0.05,18.55,4,95,44,3,448.333333333333,0,31,0.0526315783333333,0.75,1,0,0,0.048790164169432
p7416,1,0.0166666666666667,,2,9,7,1,150,0,7,0.02631579,0.5,1,1,1,0.0165293019512106
p7417,3,0.05,20.675,5,148,59,5,589.4,0,29,0.0526315783333333,1,1,0,0,0.048790164169432
p7418,1,0.0166666666666667,,2,15,13,1,150,0,12,0.02631579,0.5,0,0,0,0.0165293019512106
p7419,0,0,,1,2,2,1,6.5,0.11105186,,,1,1,0,0,0
p742,1,0.0166666666666667,,2,8,7,1,150,0,6,0.02631579,0.5,1,1,1,0.0165293019512106
p7420,2,0.0333333333333333,47.4666666666667,3,70,58,2,330,0,33.5,0.039473685,0.666666666666667,0,0,0,0.0327898228229909
p7422,1,0.0166666666666667,,2,9,8,2,194,0.18418785,7,0.02631579,1,1,0,0,0.0165293019512106
p7423,1,0.0166666666666667,,2,22,15,1,150,0,15,0.02631579,0.5,0,0,0,0.0165293019512106
p7424,1,0.0166666666666667,,2,27,21,1,150,0,20,0.02631579,0.5,1,1,1,0.0165293019512106
p7425,0,0,,1,1,1,1,24,0.3618972,,,1,1,1,1,0
p7426,3,0.05,23.35,4,127,59,3,465,0,41.3333333333333,0.0526315783333333,0.75,1,1,0,0.048790164169432
p7427,1,0.0166666666666667,,2,13,11,2,209,0.207110585,10,0.02631579,1,0,0,0,0.0165293019512106
p7428,3,0.05,21.4,4,104,49,3,385,0,33.6666666666667,0.0526315783333333,0.75,0,0,0,0.048790164169432
p743,1,0.0166666666666667,,2,13,11,1,150,0,10,0.02631579,0.5,1,1,1,0.0165293019512106
p7430,19,0.316666666666667,1.90185185185185,6,151.280000000001,43,6,8260.32948996292,0.0714285714285715,31.421052631579,0.129561403322221,1,0,0,0,0.275103290244921
p7431,0,0,,1,1,1,1,7,0.26319677,,,1,0,0,0,0
p7432,1,0.0166666666666667,,2,16,15,1,150,0,14,0.02631579,0.5,0,0,0,0.0165293019512106
p7433,1,0.0166666666666667,,2,10,9,1,150,0,6,0.02631579,0.5,1,1,1,0.0165293019512106
p7435,1,0.0166666666666667,,2,10,9,1,150,0,9,0.02631579,0.5,0,0,0,0.0165293019512106
p7436,3,0.05,25.6583333333333,3,66,56,2,230,0,40.6666666666667,0.0526315783333333,0.666666666666667,0,0,0,0.048790164169432
p7437,3,0.05,22.9916666666667,3,59,50,3,475,0.333333333333333,36.6666666666667,0.0526315783333333,1,1,1,1,0.048790164169432
p7438,0,0,,1,3,3,1,24,0.5415766,,,1,0,0,0,0
p7439,2,0.0333333333333333,41.3333333333333,2,9,8,2,375,0.5,28,0.039473685,1,0,0,0,0.0327898228229909
p744,1,0.0166666666666667,,2,32,27,1,0,0,25,0.02631579,0.5,0,0,0,0.0165293019512106
p7440,1,0.0166666666666667,,2,17,14,2,125.5,0.048309275,14,0.02631579,1,1,0,0,0.0165293019512106
p7441,0,0,,1,1,1,1,150,1,,,1,0,0,0,0
p7442,1,0.0166666666666667,,2,16,15,1,150,0,13,0.02631579,0.5,1,1,1,0.0165293019512106
p7443,1,0.0166666666666667,,2,30,23,1,150,0,20,0.02631579,0.5,0,0,0,0.0165293019512106
p7444,3,0.05,22.05,4,106,51,3,475,0,34.6666666666667,0.0526315783333333,0.75,0,0,0,0.048790164169432
p7445,3,0.05,23.4916666666667,4,114,54,3,475,0,37.3333333333333,0.0526315783333333,0.75,1,0,0,0.048790164169432
p7446,1,0.0166666666666667,,2,10,9,1,150,0,9,0.02631579,0.5,1,1,1,0.0165293019512106
p7447,1,0.0166666666666667,,2,7,7,2,121,0.23875664,6,0.02631579,1,1,1,1,0.0165293019512106
